Log file created: Sat Mar  9 13:03:34 2019
Ticks = 60812559      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 60852562      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 60852563      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 60872559      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 60872561      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 60892560      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 60892560      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 60912584      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 60912597      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 60952598      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 60952599      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 60972598      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 60972599      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 60992599      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 60992600      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61012627      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61012627      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61037649      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61037650      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61062655      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61062655      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61087663      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61087664      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61112672      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61112674      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61137702      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61137703      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61162712      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61162713      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61187722      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61187723      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61212732      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61212733      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61237754      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61237755      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61262762      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61262763      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61287772      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61287773      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61312779      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61312780      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61333032      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61333032      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61353032      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61353032      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61373032      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61373033      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61393033      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61393034      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61413034      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61413034      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61433106      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61433107      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61458117      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61458118      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61483127      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61483128      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61508137      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61508138      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61533161      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61533162      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61558162      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61558163      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61583175      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61583176      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61608187      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61608188      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61633197      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61633210      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61658214      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61658215      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61683225      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61683226      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61708235      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61708236      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61733244      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61733245      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61758267      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61758268      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61783274      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61783275      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61808284      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61808285      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61833292      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61833293      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61858314      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61858315      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61883324      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61883325      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61908330      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61908331      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61933341      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61933342      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61958347      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61958348      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 61983367      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 61983368      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62008378      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62008379      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62033387      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62033387      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62058398      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62058400      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62083418      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62083419      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62108428      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62108429      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62133439      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62133441      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62158447      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62158447      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62183470      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62183471      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62208481      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62208482      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62233490      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62233491      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62258500      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62258501      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62283522      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62283523      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62308534      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62308535      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62333542      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62333543      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62358553      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62358554      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62383575      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62383576      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62408583      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62408584      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62433593      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62433594      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62458603      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62458604      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62483626      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62483627      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62508636      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62508636      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62533645      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62533645      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62553645      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62553647      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62573646      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62573647      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62593646      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62593647      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62613646      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62613647      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62633647      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62633648      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62653648      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62653649      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62677531      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62677532      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62702541      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62702542      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62727548      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62727549      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62752560      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62752561      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62777585      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62777586      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62797586      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62797587      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62817586      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62817587      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62837587      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62837587      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62857831      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62857832      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62882840      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62882840      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62907848      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62907849      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62932860      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62932861      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62952860      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62952862      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62972861      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62972863      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 62992862      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 62992863      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63012893      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63012895      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63032893      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63032895      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63052894      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63052896      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63075296      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63075297      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63100307      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63100308      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63125315      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63125317      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63150340      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63150341      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63175350      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63175351      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63200361      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63200363      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63225369      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63225370      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63250391      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63250392      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63275400      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63275400      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63295400      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63295402      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63315401      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63315401      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63337393      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63337393      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63362402      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63362403      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63387411      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 63387412      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 63412421      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
